,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
3056,11.19,1.44,1.4,-2.57,-27.71,-11.91,0.0,-12.56,1039.93,-11.67,0.05,0.18,0.44,0.45,0.45,9.5,11.0,16.36,25.3,25.39,-13.81,900.5,-28.74,-13.57,-6.85,-4.99,-3.68,0.08,0.0,10.6,-0.1,0.4,1.8,1.9,-7.7
3057,6.92,0.37,0.4,-0.32,-29.74,-9.1,0.0,-13.63,1039.07,-10.63,0.08,0.14,0.44,0.44,0.44,15.0,7.0,17.5,25.37,26.12,-17.9,899.56,-28.86,-12.43,-7.48,-5.67,-4.52,0.23,0.0,10.4,0.9,0.1,1.3,1.6,-8.8
3058,2.04,0.49,0.5,-0.61,-30.41,-6.79,0.0,-9.34,1037.72,-6.51,0.44,0.1,0.41,0.43,0.43,79.5,5.0,15.5,22.78,23.14,-18.05,898.77,-28.45,-11.97,-6.95,-4.07,-2.95,1.56,0.0,12.1,2.7,1.9,0.9,1.2,-8.5
3059,5.88,1.18,1.2,1.02,-30.15,-3.88,0.0,-7.46,1035.69,-4.06,0.63,0.13,0.37,0.43,0.43,100.0,6.5,14.5,15.0,15.5,-1.61,897.88,-27.96,-11.66,-6.63,-3.75,-2.51,8.44,0.0,14.4,5.0,4.5,1.6,1.6,-5.4
3060,9.58,2.62,2.6,1.95,-30.34,-3.06,0.0,-3.86,1030.46,-2.53,0.43,0.17,0.39,0.41,0.41,72.5,8.5,14.5,12.27,12.19,-1.23,894.83,-27.67,-11.92,-6.04,-1.55,-0.18,4.77,0.0,16.9,9.0,5.1,2.5,2.6,-2.6
3061,9.85,1.74,1.7,0.94,-27.34,-6.95,0.0,-6.53,1028.16,-2.88,0.08,1.08,0.37,0.4,0.4,13.0,51.5,12.5,12.56,12.54,-8.74,892.85,-26.96,-11.49,-4.97,-0.67,0.62,0.0,0.0,17.7,14.4,4.2,1.5,1.7,-5.6
3062,8.75,2.49,2.5,0.15,-25.27,-8.51,0.0,-8.92,1027.9,-6.95,0.15,1.15,0.51,0.43,0.43,22.5,53.5,17.0,17.73,17.29,-11.98,892.34,-26.82,-11.23,-4.97,-0.84,0.42,9.45,0.0,18.1,16.0,4.4,1.0,1.2,-8.2
3063,9.37,2.71,2.7,0.08,-23.41,-7.2,0.0,-8.54,1027.41,-7.15,0.53,1.0,0.53,0.5,0.5,83.5,46.0,17.5,19.5,19.5,-10.55,891.55,-27.08,-11.11,-4.9,-0.46,0.71,9.53,0.0,20.3,17.8,5.7,1.3,1.5,-10.8
3064,10.6,3.2,3.2,-0.61,-18.95,-7.81,0.0,-7.71,1026.17,-6.74,0.33,1.14,0.81,0.64,0.64,51.16,53.5,26.41,25.5,25.67,-10.34,890.29,-26.86,-11.19,-4.46,-1.13,0.05,0.31,0.0,27.3,18.0,7.8,2.0,2.1,-14.4
3065,11.79,3.43,3.4,-1.72,-16.84,-8.75,0.0,-8.94,1024.8,-7.72,0.36,0.9,1.18,0.82,0.82,49.88,41.5,39.5,33.5,33.0,-10.0,889.02,-25.8,-10.97,-4.6,-0.79,0.43,8.44,0.0,31.4,19.7,8.7,2.4,2.4,-17.9
3066,16.19,4.51,4.5,-3.17,-19.62,-10.27,0.0,-10.45,1026.0,-8.75,0.26,0.54,1.0,0.98,0.98,35.47,25.5,38.5,38.54,38.95,-11.06,889.49,-26.01,-11.23,-6.74,-3.1,-1.87,5.23,0.0,34.0,19.7,9.5,3.0,2.9,-18.5
3067,18.21,5.06,5.1,-3.94,-18.69,-6.88,0.0,-10.27,1024.95,-6.95,0.03,0.32,1.05,1.05,1.05,3.82,18.5,39.0,32.56,32.42,-4.91,889.49,-26.2,-13.15,-6.51,-1.78,-0.31,0.0,0.0,32.3,19.9,7.5,4.2,4.1,-16.6
3068,22.0,6.78,6.8,-4.61,-24.74,-5.15,0.0,-6.88,1022.58,-5.19,0.02,0.06,0.77,0.77,0.77,4.11,2.0,25.5,20.8,21.17,-3.4,887.95,-27.33,-11.66,-5.05,-0.21,1.25,0.0,0.0,28.7,20.3,9.7,5.4,5.2,-14.0
3069,22.13,5.13,5.1,-4.89,-25.5,-9.98,0.0,-9.75,1025.08,-5.13,0.04,0.1,0.55,0.55,0.55,7.6,5.0,23.0,20.58,20.49,-10.34,888.97,-28.05,-10.94,-7.83,-3.07,-1.67,0.0,0.0,27.5,18.3,8.0,3.8,3.7,-17.6
3070,21.51,4.86,4.9,-5.75,-26.35,-12.62,0.0,-12.54,1028.35,-9.98,0.04,0.13,0.53,0.55,0.55,7.76,5.5,27.0,27.04,26.8,-13.3,890.51,-28.5,-10.63,-10.26,-5.75,-4.36,0.0,0.0,23.3,15.0,6.3,2.2,2.1,-21.4
3071,21.59,4.93,4.9,-5.89,-26.42,-13.88,0.0,-13.84,1030.21,-12.63,0.03,0.14,0.52,0.54,0.54,4.73,6.0,30.27,31.79,31.49,-14.48,891.34,-28.14,-10.32,-11.65,-7.42,-6.05,0.0,0.0,17.5,10.8,6.1,2.1,2.1,-23.4
3072,22.57,4.81,4.8,-6.38,-27.06,-13.87,0.0,-14.07,1030.38,-13.81,0.03,0.13,0.49,0.54,0.54,5.42,5.0,29.5,34.47,33.85,-14.47,891.46,-27.62,-9.28,-11.6,-7.73,-6.36,0.0,0.0,14.9,9.5,4.9,1.5,1.5,-17.1
3073,22.18,3.35,3.3,-3.85,-29.2,-13.87,0.0,-14.29,1030.89,-13.44,0.04,0.21,0.46,0.54,0.54,6.42,9.0,27.16,38.44,38.75,-14.81,891.53,-27.56,-10.08,-11.5,-8.35,-7.08,0.0,0.0,11.6,9.4,4.4,1.8,1.8,-17.0
3074,15.32,2.38,2.4,-2.73,-32.6,-12.87,0.0,-14.01,1033.0,-13.12,0.04,0.3,0.36,0.51,0.51,6.69,14.0,17.56,34.5,34.5,-13.98,893.19,-27.56,-11.29,-9.92,-7.61,-6.56,0.0,0.0,12.5,7.7,3.7,1.5,1.5,-16.8
3075,0.0,1.23,1.2,-5.67,-28.08,-12.48,0.0,0.0,1040.14,0.0,0.04,0.28,0.35,0.46,0.46,8.0,16.5,16.5,21.37,21.24,-13.26,900.54,-30.47,-13.78,-8.52,-5.46,-4.14,0.0,0.0,6.8,-1.8,-2.3,-0.5,-0.1,-7.9
3076,14.77,1.79,1.8,-3.76,-27.95,-12.42,0.0,-12.63,1040.73,-12.32,0.04,0.29,0.41,0.46,0.46,7.0,18.5,17.5,24.76,24.84,-13.48,901.13,-29.05,-14.65,-7.63,-5.31,-3.98,0.0,0.0,8.1,-0.9,-0.6,0.9,1.0,-8.1
3077,10.26,1.36,1.4,-1.47,-27.92,-12.68,0.0,-12.64,1039.93,-11.84,0.06,0.18,0.43,0.45,0.45,11.5,10.0,16.5,25.95,26.58,-15.49,900.49,-28.78,-13.25,-7.17,-5.15,-3.9,4.06,0.0,11.0,0.8,1.4,1.5,1.7,-7.7
3078,5.1,0.3,0.3,-0.17,-29.46,-8.27,0.0,-13.49,1038.49,-8.21,0.09,0.13,0.43,0.44,0.44,18.0,6.5,17.5,25.21,25.5,-18.53,899.22,-29.14,-12.07,-7.49,-5.34,-4.18,2.03,0.0,11.0,1.8,-0.4,1.2,1.4,-8.8
3079,2.31,0.72,0.7,0.13,-30.03,-7.08,0.0,-8.36,1037.25,-6.84,0.5,0.12,0.41,0.42,0.42,89.5,6.0,16.62,22.12,22.5,-17.85,898.33,-28.34,-12.12,-7.57,-4.85,-3.73,6.33,0.0,12.7,3.8,1.1,1.1,1.4,-8.5
3080,5.91,0.96,1.0,1.25,-29.53,-4.31,0.0,-8.23,1035.25,-4.48,0.62,0.14,0.4,0.43,0.43,100.0,7.0,15.5,15.0,15.0,-2.09,897.61,-27.9,-11.75,-6.86,-3.53,-2.2,8.75,0.0,15.1,6.0,3.9,1.5,1.5,-5.4
3081,9.97,2.66,2.7,2.15,-30.13,-3.5,0.0,-4.31,1030.14,-3.19,0.13,0.3,0.4,0.41,0.41,20.0,15.5,15.0,12.5,12.5,-1.6,894.44,-27.18,-12.17,-6.3,-1.74,-0.33,8.2,0.0,18.1,10.6,4.6,2.4,2.5,-2.6
3082,10.21,1.77,1.8,1.03,-26.31,-7.09,0.0,-6.66,1027.74,-3.45,0.11,1.29,0.44,0.41,0.41,17.63,63.5,15.0,12.88,12.61,-8.8,892.48,-27.38,-11.76,-5.13,-0.56,0.72,0.0,0.0,19.1,14.6,4.3,1.6,1.8,-5.6
3083,8.56,2.15,2.2,-0.02,-25.34,-8.62,0.0,-9.05,1027.84,-7.09,0.13,0.93,0.58,0.45,0.45,20.81,43.5,19.5,19.24,18.34,-13.4,892.07,-26.98,-11.27,-5.25,-0.87,0.41,0.7,0.0,21.6,16.0,4.2,0.7,1.0,-8.2
3084,9.34,2.66,2.7,-0.21,-23.02,-8.45,0.0,-8.86,1027.44,-8.18,0.31,0.87,0.63,0.55,0.55,47.5,42.0,21.5,23.0,22.5,-12.95,891.23,-26.9,-11.65,-5.08,-0.77,0.4,0.31,0.0,25.7,18.4,5.6,1.3,1.5,-10.8
3085,10.94,3.06,3.1,-1.0,-19.32,-8.7,0.0,-8.89,1026.62,-8.2,0.38,0.81,0.75,0.67,0.67,57.35,39.5,25.5,27.74,27.81,-11.16,890.43,-26.8,-11.42,-4.92,-1.54,-0.37,6.33,0.0,27.8,18.8,7.5,1.9,2.0,-14.4
3086,11.72,3.19,3.2,-2.17,-20.52,-10.77,0.0,-10.81,1025.17,-8.47,0.38,0.71,0.93,0.77,0.77,53.55,32.5,33.5,33.0,33.0,-11.85,889.12,-26.11,-10.86,-5.48,-1.56,-0.36,5.16,0.0,31.4,19.5,7.0,1.9,1.9,-17.9
3087,15.8,4.56,4.6,-2.85,-19.56,-10.71,0.0,-11.02,1026.02,-10.45,0.43,0.56,1.01,0.95,0.95,61.83,27.5,40.0,38.5,39.0,-11.47,889.24,-26.3,-11.71,-6.89,-3.25,-2.04,5.94,0.0,34.0,20.3,10.3,3.1,3.0,-18.5
3088,19.47,5.63,5.6,-4.04,-18.92,-7.53,0.0,-10.71,1024.75,-7.6,0.03,0.27,1.02,1.02,1.02,3.59,15.0,39.25,32.95,32.61,-5.68,889.05,-26.25,-13.25,-7.0,-2.28,-0.8,7.42,0.0,33.9,21.4,8.5,4.6,4.5,-16.6
3089,22.65,7.0,7.0,-4.73,-25.62,-6.11,0.0,-7.56,1022.68,-5.86,0.03,0.05,0.66,0.65,0.66,4.51,2.5,22.5,18.69,18.66,-4.36,887.83,-27.67,-12.7,-5.61,-0.75,0.71,0.0,0.0,31.1,21.8,10.3,5.6,5.5,-14.0
3090,22.67,5.47,5.5,-4.84,-25.15,-10.49,0.0,-10.3,1025.47,-6.1,0.04,0.08,0.6,0.6,0.61,8.0,4.0,26.5,23.5,23.3,-10.85,888.89,-28.76,-11.95,-8.48,-3.75,-2.36,0.0,0.0,28.0,19.5,8.9,4.2,4.1,-17.6
3091,22.38,5.4,5.4,-5.85,-26.94,-13.06,0.0,-12.98,1028.24,-10.49,0.05,0.12,0.49,0.51,0.51,9.23,6.0,27.0,25.16,25.07,-13.65,890.13,-28.96,-11.4,-10.73,-6.21,-4.84,0.0,0.0,24.0,16.5,8.1,3.3,3.2,-21.4
3092,22.33,4.88,4.9,-5.64,-26.29,-14.24,0.0,-14.22,1030.47,-13.04,0.03,0.13,0.53,0.53,0.53,5.5,6.0,32.5,32.0,32.18,-14.89,891.38,-28.18,-10.73,-12.1,-7.77,-6.43,0.0,0.0,18.0,13.2,6.6,2.3,2.2,-23.4
3093,21.55,5.06,5.1,-5.65,-26.34,-14.77,0.0,-14.79,1031.32,-14.22,0.03,0.15,0.53,0.55,0.55,5.51,6.0,34.77,35.89,35.84,-15.33,891.75,-27.37,-9.92,-12.72,-8.7,-7.34,0.0,0.0,14.2,9.7,7.3,2.5,2.5,-17.1
3094,21.76,4.15,4.2,-5.44,-28.82,-13.72,0.0,-14.78,1030.03,-13.73,0.04,0.19,0.45,0.54,0.54,6.84,8.0,26.03,37.91,37.54,-14.38,891.01,-27.72,-9.38,-11.35,-8.09,-6.76,0.0,0.0,14.6,8.9,4.5,1.4,1.4,-17.0
3095,19.48,2.69,2.7,-3.0,-32.05,-13.0,0.0,-14.19,1032.37,-12.83,0.04,0.26,0.36,0.52,0.53,6.99,12.0,17.88,36.5,36.18,-14.08,892.77,-27.5,-10.82,-9.94,-7.83,-6.65,0.0,0.0,12.7,6.9,3.3,1.1,1.2,-16.8
3096,11.36,1.71,1.7,-0.96,-31.51,-4.85,0.0,-13.02,1032.34,-5.12,0.05,0.29,0.38,0.38,0.38,9.0,13.5,16.39,13.94,13.61,-2.01,894.28,-28.28,-11.03,-8.58,-4.59,-3.05,0.0,0.0,12.9,5.2,5.4,2.8,2.8,-10.2
3097,7.51,0.61,0.6,-0.49,-28.75,-0.78,0.0,-4.87,1025.92,-0.84,0.19,0.31,0.35,0.35,0.35,35.1,14.5,10.5,8.96,8.81,2.12,891.51,-28.51,-11.02,-3.4,1.37,2.89,0.08,0.0,17.8,6.7,4.0,2.5,2.5,-5.6
3098,5.59,1.36,1.4,0.42,-29.27,-6.25,0.0,-5.71,1025.73,-0.68,0.25,0.34,0.34,0.32,0.32,36.5,15.5,10.5,10.66,10.68,-9.41,890.67,-26.32,-11.05,-4.11,-0.67,0.62,5.55,0.0,20.3,9.1,5.1,1.5,1.5,-8.5
3099,7.93,2.4,2.4,-0.2,-30.5,-8.53,0.0,-9.04,1025.53,-6.27,0.43,0.12,0.34,0.34,0.34,62.5,5.0,10.0,13.02,12.45,-12.57,890.67,-26.36,-9.88,-3.65,0.0,1.34,6.02,0.0,20.1,13.5,4.9,1.1,1.4,-7.0
3100,0.0,0.22,0.2,0.89,-28.84,-7.34,0.0,0.0,1026.75,0.0,0.44,0.7,0.5,0.38,0.38,80.5,33.0,17.5,17.5,16.98,-9.41,888.68,-28.63,-11.15,-5.46,-1.65,-0.43,2.97,0.0,25.5,16.5,8.9,2.5,2.5,-8.5
3101,6.47,1.19,1.2,1.48,-28.75,-4.59,0.0,-11.1,1025.67,-8.22,0.11,0.43,0.8,0.78,0.78,21.0,19.0,24.19,20.0,19.84,-0.29,888.71,-28.73,-10.32,-3.95,0.69,2.04,8.98,0.0,23.1,17.9,9.2,4.6,4.3,-5.4
3102,10.46,2.78,2.8,2.33,-29.61,-3.29,0.0,-8.1,1023.66,-6.82,0.06,0.41,0.94,0.94,0.94,10.0,18.0,23.5,20.27,20.02,1.06,886.83,-28.19,-10.77,-1.69,3.08,4.59,9.84,0.0,21.9,18.2,8.4,4.4,4.4,-2.6
3103,10.58,1.87,1.9,0.94,-25.89,-7.28,0.0,-10.4,1025.61,-7.58,0.07,0.31,1.05,0.99,0.99,12.5,14.5,26.0,23.92,23.85,-5.12,886.83,-28.05,-10.55,-1.23,3.19,4.5,7.97,0.0,26.8,20.4,9.7,3.5,3.3,-5.6
3104,8.71,2.39,2.4,-0.03,-24.42,-8.93,0.0,-12.74,1027.8,-10.55,0.06,0.51,1.19,1.12,1.12,9.5,23.0,31.0,32.5,32.5,-7.67,888.77,-27.44,-11.01,-1.55,2.68,4.0,7.58,0.0,26.8,16.6,8.2,2.5,2.3,-8.2
3105,9.59,2.77,2.8,-0.22,-22.22,-8.62,0.0,-13.95,1029.56,-12.83,0.1,0.38,1.24,1.24,1.24,18.0,18.0,40.5,40.5,40.5,-9.28,890.69,-28.38,-11.45,-4.82,-0.67,0.57,9.3,0.0,26.9,17.2,6.8,2.1,2.0,-10.8
3106,10.15,3.1,3.1,-0.66,-19.47,-9.09,0.0,-14.53,1030.85,-13.98,0.18,0.53,0.92,0.99,0.99,32.0,28.5,36.5,37.5,38.0,-10.99,891.96,-28.11,-12.73,-7.29,-3.19,-1.95,8.75,0.0,29.5,21.4,6.6,2.2,2.2,-14.4
3107,11.45,3.23,3.2,-1.9,-20.44,-10.71,0.0,-14.59,1029.66,-13.79,0.35,0.6,0.56,0.58,0.58,63.5,34.5,28.5,29.0,28.5,-13.55,892.7,-28.43,-13.44,-9.73,-6.11,-4.72,7.11,0.0,31.0,22.9,7.4,2.2,2.2,-17.9
3108,16.13,4.65,4.7,-2.91,-19.45,-11.1,0.0,-14.2,1031.66,-12.9,0.54,0.66,0.49,0.52,0.52,100.0,39.0,28.0,28.0,28.0,-14.69,894.04,-29.06,-13.73,-11.28,-7.85,-6.45,6.48,0.0,29.1,23.2,7.5,1.8,2.0,-18.5
3109,19.96,5.85,5.8,-4.06,-18.77,-7.97,0.0,-12.88,1031.55,-5.09,0.54,0.74,0.5,0.5,0.5,100.0,48.5,29.5,22.5,22.0,-9.95,895.7,-29.21,-14.71,-11.65,-6.84,-5.42,7.66,0.0,29.8,21.6,4.9,2.3,2.7,-16.6
3110,23.01,6.94,6.9,-4.93,-24.66,-7.01,0.0,-4.85,1025.66,-1.32,0.47,0.49,0.34,0.34,0.34,97.0,38.5,19.0,15.0,15.0,-8.95,894.94,-29.75,-16.47,-11.23,-6.5,-5.03,4.84,0.0,30.3,19.2,2.3,1.4,1.6,-14.0
3111,22.95,5.76,5.8,-4.78,-26.45,-10.6,0.0,-5.75,1025.45,-1.27,0.41,0.27,0.26,0.26,0.26,82.0,21.0,18.0,15.0,15.0,-14.59,895.14,-29.45,-16.32,-13.39,-8.7,-7.24,9.92,0.0,28.2,17.6,1.4,0.6,0.9,-17.6
3112,22.94,5.9,5.9,-5.83,-26.78,-13.13,0.0,-9.75,1025.23,-6.26,0.16,0.08,0.23,0.25,0.25,34.5,7.0,20.5,18.0,18.0,-17.52,896.28,-30.01,-17.57,-16.0,-11.44,-10.04,10.0,0.0,26.5,14.9,2.0,0.8,1.0,-21.4
3113,23.71,5.63,5.6,-6.34,-26.42,-14.17,0.0,-9.36,1025.02,-9.14,0.15,0.05,0.13,0.21,0.21,34.5,4.0,10.5,16.5,17.0,-18.18,895.75,-31.0,-18.55,-14.77,-12.01,-10.63,10.0,0.0,23.7,13.5,2.1,0.3,0.5,-23.4
3114,23.49,4.97,5.0,-6.17,-26.82,-14.49,0.0,-9.31,1024.25,-7.17,0.1,0.04,0.13,0.2,0.2,25.0,4.0,11.0,17.0,17.5,-18.69,895.26,-31.88,-19.27,-14.9,-11.73,-10.38,9.14,0.0,24.4,13.9,2.2,0.6,0.8,-17.1
3115,22.2,4.08,4.1,-5.21,-28.51,-14.22,0.0,-7.55,1023.34,-6.44,0.11,0.04,0.11,0.17,0.17,32.0,3.5,9.5,15.0,15.5,-19.85,894.24,-32.81,-18.92,-14.81,-11.74,-10.5,0.0,0.0,24.1,14.5,2.7,0.9,1.2,-17.0
3116,19.16,3.23,3.2,-3.43,-32.53,-13.1,0.0,-8.22,1023.72,-6.82,0.09,0.04,0.12,0.17,0.17,24.13,3.0,10.0,18.0,18.5,-19.06,893.98,-32.69,-17.84,-15.1,-12.29,-11.05,1.48,0.0,22.5,14.1,3.5,1.5,1.6,-16.8
3117,13.37,1.25,1.3,-1.38,-31.99,-4.1,0.0,-7.96,1022.85,-2.26,0.18,0.03,0.13,0.13,0.13,51.68,3.0,10.5,8.0,8.0,-9.18,893.36,-32.95,-17.48,-13.49,-8.84,-7.36,2.19,0.0,18.7,13.8,4.5,2.8,2.9,-10.2
3118,7.69,1.32,1.3,-0.4,-29.59,-1.53,0.0,-2.11,1019.83,-0.46,0.24,0.03,0.12,0.12,0.12,76.18,2.5,6.69,5.5,5.5,-8.01,890.51,-33.96,-17.83,-11.0,-6.26,-4.75,8.13,0.0,13.3,13.4,5.8,3.4,3.5,-5.6
3119,6.16,1.27,1.3,0.63,-29.48,-6.44,0.0,-3.59,1020.36,-0.5,0.21,0.05,0.1,0.1,0.1,70.5,4.0,5.5,4.5,4.5,-12.98,889.63,-34.33,-18.03,-10.31,-5.6,-4.18,5.23,0.0,7.8,14.6,6.8,2.9,2.7,-8.5
3120,8.27,2.62,2.6,0.28,-31.54,-7.8,0.0,-6.35,1022.37,-3.92,0.16,0.05,0.18,0.16,0.16,54.0,4.5,10.0,8.5,8.5,-15.15,889.98,-34.45,-18.55,-10.87,-6.47,-5.26,0.55,0.0,7.9,13.7,9.1,3.3,3.1,-7.0
3121,9.6,2.9,2.9,0.56,-32.02,-7.87,0.0,-7.79,1025.14,-6.3,0.04,0.17,0.27,0.25,0.25,11.5,11.5,16.05,14.5,14.5,-15.52,889.16,-33.55,-15.77,-11.54,-7.31,-6.11,0.0,0.0,6.7,1.4,11.5,4.1,4.0,-6.3
3122,12.32,3.9,3.9,1.07,-32.37,-6.38,0.0,-9.49,1027.17,-7.79,0.07,0.19,0.35,0.34,0.34,20.0,12.15,21.5,21.74,21.5,-15.66,888.29,-32.78,-14.52,-11.96,-8.02,-6.83,0.0,0.0,10.6,8.8,11.6,4.2,4.1,-4.7
3123,12.4,3.78,3.8,-0.53,-33.17,-7.59,0.0,-11.44,1028.13,-9.56,0.05,0.19,0.43,0.41,0.41,11.5,11.5,27.5,27.0,26.5,-15.59,886.77,-31.24,-13.81,-12.14,-8.33,-7.08,0.0,0.0,11.1,15.8,11.9,4.3,4.2,-4.2
3124,11.9,3.57,3.6,-1.32,-28.91,-8.75,0.0,-13.18,1032.03,-11.5,0.05,0.19,0.59,0.56,0.56,9.5,9.5,36.0,35.0,34.78,-14.19,886.2,-28.32,-12.13,-11.69,-7.92,-6.69,0.0,0.0,9.8,14.8,11.9,4.3,4.2,-4.6
3125,0.0,2.11,2.1,0.09,-24.76,-9.21,0.0,0.0,1028.47,0.0,0.08,0.55,1.16,1.07,1.07,14.0,27.5,33.5,34.5,34.02,-8.97,889.54,-27.45,-12.09,-2.81,1.83,3.13,0.0,0.0,25.5,15.1,6.0,2.0,1.8,-8.2
3126,9.2,2.57,2.6,0.05,-22.32,-8.47,0.0,-14.06,1030.0,-13.0,0.13,0.45,1.21,1.2,1.2,22.5,22.0,41.5,42.0,42.0,-10.12,891.03,-28.39,-11.82,-5.26,-1.73,-0.46,0.08,0.0,25.6,16.5,7.1,1.5,1.5,-10.8
3127,11.65,3.59,3.6,-0.49,-19.39,-8.12,0.0,-14.36,1030.05,-14.09,0.17,0.62,0.99,1.06,1.06,30.0,34.5,42.5,44.0,44.0,-12.22,892.03,-28.5,-13.03,-8.08,-4.14,-2.87,0.0,0.0,28.8,20.4,5.5,1.5,1.6,-14.4
3128,12.0,3.4,3.4,-1.74,-19.04,-10.13,0.0,-14.46,1029.8,-13.99,0.27,0.66,0.58,0.58,0.58,50.5,37.5,28.0,30.0,30.0,-14.01,892.55,-28.67,-13.39,-9.45,-6.48,-5.09,9.92,0.0,29.8,21.3,7.8,1.9,2.0,-17.9
3129,17.08,4.97,5.0,-3.25,-19.24,-11.02,0.0,-14.34,1031.49,-13.14,0.63,0.82,0.48,0.46,0.46,100.0,50.5,27.5,27.0,27.0,-15.1,894.18,-28.15,-14.1,-11.4,-8.31,-6.89,9.77,0.0,31.1,21.3,8.2,2.0,2.3,-18.5
3130,21.06,5.8,5.8,-4.82,-18.59,-7.87,0.0,-12.91,1030.8,-5.6,0.49,0.91,0.48,0.48,0.48,94.52,64.5,30.0,23.0,22.5,-10.72,895.74,-29.07,-15.45,-12.25,-7.48,-6.04,8.2,0.0,32.0,20.4,5.0,2.2,2.5,-16.6
3131,23.38,6.92,6.9,-5.01,-23.74,-7.19,0.0,-5.31,1025.14,-1.38,0.47,0.53,0.31,0.31,0.31,95.5,41.5,18.5,14.5,14.5,-9.69,894.71,-29.59,-16.6,-11.87,-7.19,-5.7,8.75,0.0,30.7,20.0,3.1,1.7,1.9,-14.0
3132,23.07,5.61,5.6,-4.59,-26.22,-10.42,0.0,-5.78,1025.02,-1.35,0.33,0.23,0.26,0.26,0.26,66.5,21.0,18.5,15.6,15.67,-15.15,895.13,-29.5,-17.69,-13.81,-9.07,-7.63,1.09,0.0,30.0,17.9,1.3,0.8,1.1,-17.6
3133,22.85,5.9,5.9,-5.73,-26.5,-12.87,0.0,-10.0,1025.24,-6.27,0.13,0.04,0.19,0.24,0.24,27.0,4.5,18.5,20.0,19.5,-18.95,896.1,-29.79,-18.86,-16.17,-12.42,-11.02,6.64,0.0,28.9,15.0,3.0,0.8,1.0,-21.4
3134,23.51,5.3,5.3,-5.99,-25.58,-14.03,0.0,-9.72,1024.87,-9.21,0.13,0.04,0.14,0.22,0.22,30.0,4.0,12.5,20.0,20.5,-19.47,895.61,-30.83,-19.11,-15.43,-12.78,-11.4,8.75,0.0,26.3,13.9,3.2,0.4,0.7,-23.4
3135,22.53,4.99,5.0,-5.86,-25.9,-14.63,0.0,-9.45,1024.33,-7.64,0.06,0.03,0.16,0.2,0.2,16.5,3.5,15.0,20.5,20.5,-19.82,895.51,-32.04,-20.19,-16.08,-12.87,-11.52,8.98,0.0,26.1,12.9,3.3,0.7,0.9,-17.1
3136,21.88,4.11,4.1,-5.2,-27.96,-14.21,0.0,-8.62,1023.36,-7.77,0.11,0.03,0.16,0.22,0.22,32.0,3.0,14.5,22.5,22.5,-20.23,894.05,-32.65,-19.03,-15.97,-13.02,-11.74,0.0,0.0,27.5,15.4,4.2,1.2,1.4,-17.0
3137,19.15,3.2,3.2,-3.36,-32.04,-13.43,0.0,-8.29,1023.61,-7.11,0.08,0.03,0.17,0.23,0.23,21.65,3.0,16.5,26.5,26.5,-19.62,894.22,-32.62,-18.82,-16.68,-13.73,-12.48,0.0,0.0,26.8,13.7,4.1,1.4,1.5,-16.8
3138,13.18,1.25,1.3,-0.96,-33.5,-4.22,0.0,-6.94,1022.57,-2.35,0.15,0.06,0.17,0.18,0.18,46.59,6.0,14.0,11.0,11.0,-10.32,893.55,-33.26,-19.08,-14.19,-9.59,-8.13,0.0,0.0,21.5,10.5,5.3,3.2,3.2,-10.2
3139,7.22,1.02,1.0,-0.7,-31.33,-1.36,0.0,-2.21,1019.59,-0.48,0.15,0.09,0.14,0.14,0.14,48.5,8.5,7.41,6.5,6.5,-8.5,890.38,-34.06,-18.37,-11.3,-6.61,-5.12,0.0,0.0,17.3,8.0,7.4,4.3,4.3,-5.6
3140,6.07,1.34,1.3,0.31,-30.81,-6.56,0.0,-3.62,1020.28,-0.48,0.13,0.11,0.11,0.1,0.1,43.58,9.5,5.5,5.0,5.0,-13.13,889.52,-34.34,-17.62,-10.29,-5.69,-4.29,0.0,0.0,14.0,7.4,8.3,3.5,3.4,-8.5
3141,7.66,2.42,2.4,-0.27,-32.62,-8.81,0.0,-5.88,1022.34,-3.99,0.04,0.16,0.17,0.17,0.17,14.0,12.0,10.0,9.0,9.0,-14.94,889.65,-33.88,-16.19,-10.98,-6.72,-5.48,0.0,0.0,6.8,2.0,10.7,4.2,3.9,-7.0
3142,9.0,2.55,2.5,0.26,-32.86,-8.42,0.0,-8.02,1025.7,-5.99,0.08,0.22,0.21,0.21,0.2,24.5,14.5,12.5,12.5,12.5,-15.34,889.2,-33.42,-14.83,-11.62,-7.46,-6.26,0.0,0.0,10.2,4.7,11.6,4.2,4.1,-6.3
3143,10.23,3.19,3.2,0.44,-33.09,-7.98,0.0,-9.75,1027.56,-7.93,0.06,0.2,0.25,0.24,0.24,15.5,12.0,16.0,15.53,15.0,-15.29,888.33,-32.13,-14.21,-11.8,-8.02,-6.78,0.0,0.0,12.2,12.4,12.6,4.7,4.6,-4.7
3144,11.99,3.89,3.9,0.44,-32.93,-6.25,0.0,-12.14,1029.44,-9.83,0.04,0.17,0.41,0.38,0.38,9.0,10.5,26.5,25.35,24.93,-15.6,886.67,-30.54,-13.95,-12.11,-8.31,-7.04,0.0,0.0,10.6,18.5,12.7,4.7,4.5,-4.2
